lat,longitude,magnitude of bed shear stress (N/m^2)
24.51550000000,89.74840000000,0.055080622
24.50810000000,89.75000000000,0.063509697
24.50160000000,89.75130000000,0.072130771
24.49590000000,89.75230000000,0.081704496
24.49080000000,89.75300000000,0.084435002
24.48590000000,89.75360000000,0.081524563
24.48100000000,89.75420000000,0.081777418
24.47590000000,89.75470000000,0.077066645
24.47070000000,89.75520000000,0.07080799
24.46510000000,89.75580000000,0.063847377
24.45940000000,89.75640000000,0.058833852
24.45340000000,89.75700000000,0.059357847
24.44740000000,89.75760000000,0.061165447
24.44130000000,89.75820000000,0.064185927
24.43510000000,89.75870000000,0.075393348
24.42890000000,89.75920000000,0.088029384
24.42270000000,89.75960000000,0.102663245
24.41640000000,89.76000000000,0.109205338
24.41000000000,89.76030000000,0.088485151
24.40330000000,89.76060000000,0.074045736
24.39620000000,89.76070000000,0.084998352
24.38880000000,89.76080000000,0.076935207
24.38100000000,89.76080000000,0.034033904
24.36440000000,89.76060000000,1.73E-26
24.35590000000,89.76030000000,2.30E-25
24.34750000000,89.76000000000,1.00E-25
24.33930000000,89.75950000000,3.97E-25
24.33140000000,89.75890000000,7.93E-25
24.32380000000,89.75830000000,8.25E-25
24.31670000000,89.75750000000,7.72E-25
24.30970000000,89.75670000000,3.80E-25
24.28910000000,89.75420000000,0.009645704
24.28230000000,89.75320000000,0.032764977
24.27540000000,89.75220000000,0.048952527
24.26850000000,89.75120000000,0.053901127
24.26170000000,89.75010000000,0.058378941
24.25500000000,89.74900000000,0.054065241
24.24830000000,89.74780000000,0.049450124
24.24170000000,89.74660000000,0.044811662
24.23510000000,89.74540000000,0.039171649
24.22850000000,89.74420000000,0.032180553
24.22190000000,89.74310000000,0.02463107
24.21540000000,89.74210000000,0.013101229
24.20890000000,89.74120000000,9.57E-05
24.20260000000,89.74050000000,2.97E-24
24.19660000000,89.73990000000,2.69E-23
24.19070000000,89.73930000000,1.93E-23
24.18500000000,89.73860000000,3.19E-24
24.17940000000,89.73790000000,6.89E-24
24.17360000000,89.73700000000,5.86E-24
24.16760000000,89.73600000000,5.87E-24
24.16130000000,89.73490000000,5.93E-25
24.15490000000,89.73360000000,4.59E-24
24.14830000000,89.73240000000,5.18E-24
24.14160000000,89.73120000000,1.18E-24
24.13490000000,89.72990000000,3.26E-24
24.12820000000,89.72860000000,3.42E-24
24.12150000000,89.72730000000,3.91E-24
24.11450000000,89.72580000000,6.05E-24
24.10740000000,89.72430000000,4.58E-25
24.09980000000,89.72280000000,3.17E-25
24.09160000000,89.72130000000,0.01090827
24.08270000000,89.71970000000,0.029439823
24.07300000000,89.71800000000,0.03601553
24.06280000000,89.71650000000,0.038284456
24.05250000000,89.71490000000,0.043020865
24.04250000000,89.71330000000,0.046358413
24.03300000000,89.71180000000,0.046323618
24.02420000000,89.71040000000,0.043297275
24.01640000000,89.70910000000,0.040058274
24.00950000000,89.70800000000,0.039729522
24.00330000000,89.70710000000,0.041988621
23.99780000000,89.70630000000,0.028625058
23.99280000000,89.70570000000,0.009776625
23.98820000000,89.70530000000,7.26E-26
23.98370000000,89.70500000000,1.16E-24
23.97940000000,89.70480000000,1.33E-24
23.97510000000,89.70460000000,1.24E-26
23.97070000000,89.70450000000,6.18E-26
23.96620000000,89.70440000000,1.80E-25
23.96150000000,89.70420000000,1.26E-24
23.95660000000,89.70400000000,1.87E-24
23.95150000000,89.70370000000,1.02E-24
23.94650000000,89.70340000000,1.13E-24
23.94140000000,89.70310000000,1.00E-25
23.93640000000,89.70290000000,8.42E-25
23.93130000000,89.70260000000,3.47E-25
23.92620000000,89.70250000000,5.42E-25
23.92120000000,89.70240000000,2.46E-25
23.91640000000,89.70240000000,1.15E-25
23.91170000000,89.70250000000,3.01E-26
23.90710000000,89.70270000000,1.16E-25
23.90260000000,89.70290000000,3.40E-25
23.89820000000,89.70320000000,7.82E-25
23.89370000000,89.70360000000,1.31E-24
23.88890000000,89.70410000000,2.49E-24
23.88400000000,89.70460000000,1.00E-24
23.87880000000,89.70530000000,1.20E-24
23.87360000000,89.70610000000,5.07E-25
23.86820000000,89.70700000000,3.64E-25
23.86280000000,89.70780000000,2.24E-25
23.85730000000,89.70870000000,2.99E-25
23.85170000000,89.70960000000,1.04E-24
23.84600000000,89.71040000000,1.45E-25
23.84020000000,89.71100000000,2.04E-26
23.83440000000,89.71150000000,0.010254885
23.82850000000,89.71160000000,0.02014052
25.81030000000,89.79770000000,0
25.80870000000,89.79700000000,0
25.80700000000,89.79630000000,0
25.80540000000,89.79560000000,0
25.80380000000,89.79490000000,0
25.80230000000,89.79430000000,0
25.80080000000,89.79360000000,0
25.79920000000,89.79300000000,3.40E-08
25.79780000000,89.79230000000,5.48E-08
25.79640000000,89.79180000000,6.38E-08
25.79510000000,89.79120000000,6.68E-08
25.79390000000,89.79070000000,7.53E-08
25.79260000000,89.79020000000,2.86E-08
25.79140000000,89.78980000000,8.30E-08
25.79020000000,89.78930000000,8.06E-08
25.78900000000,89.78880000000,1.25E-08
25.78780000000,89.78840000000,1.50E-09
25.78650000000,89.78790000000,5.84E-09
25.78510000000,89.78740000000,5.87E-08
25.78380000000,89.78690000000,9.88E-09
25.78250000000,89.78640000000,2.06E-09
25.78110000000,89.78590000000,3.67E-08
25.77970000000,89.78540000000,1.09E-09
25.77830000000,89.78480000000,3.57E-09
25.77680000000,89.78420000000,3.97E-08
25.77530000000,89.78360000000,7.16E-08
25.77390000000,89.78300000000,1.22E-07
25.77240000000,89.78240000000,1.20E-07
25.77090000000,89.78180000000,1.20E-09
25.76950000000,89.78110000000,2.07E-08
25.76800000000,89.78050000000,2.42E-08
25.76640000000,89.77980000000,2.06E-09
25.76480000000,89.77920000000,1.31E-08
25.76320000000,89.77850000000,1.24E-08
25.76150000000,89.77770000000,8.36E-09
25.75990000000,89.77700000000,1.87E-08
25.75820000000,89.77630000000,1.23E-08
25.75660000000,89.77560000000,2.34E-08
25.75500000000,89.77490000000,2.18E-08
25.75330000000,89.77410000000,3.01E-09
25.75160000000,89.77330000000,2.42E-08
25.74980000000,89.77260000000,2.01E-08
25.74810000000,89.77170000000,5.50E-08
25.74630000000,89.77090000000,1.51E-07
25.74450000000,89.77010000000,3.57E-08
25.74280000000,89.76930000000,1.32E-08
25.74110000000,89.76850000000,9.54E-10
25.73940000000,89.76770000000,2.51E-08
25.73770000000,89.76690000000,4.43E-08
25.73600000000,89.76610000000,0
25.73420000000,89.76540000000,7.27E-08
25.73250000000,89.76460000000,1.74E-08
25.73060000000,89.76380000000,1.07E-08
25.72870000000,89.76290000000,8.57E-11
25.72660000000,89.76200000000,0.472969295
25.72440000000,89.76110000000,1.003167916
25.72210000000,89.76010000000,2.080251891
25.71970000000,89.75910000000,2.96097302
25.71730000000,89.75800000000,3.358652279
25.71500000000,89.75700000000,3.870641656
25.71280000000,89.75600000000,3.98967465
25.71070000000,89.75510000000,3.999382236
25.70890000000,89.75420000000,4.011166331
25.70730000000,89.75350000000,3.874587718
25.70600000000,89.75280000000,3.587935775
25.70470000000,89.75230000000,3.930399421
25.70360000000,89.75180000000,3.31387129
25.70250000000,89.75130000000,3.025046068
25.70140000000,89.75080000000,2.509451533
25.70030000000,89.75030000000,1.707440073
25.69920000000,89.74980000000,1.516670336
25.69800000000,89.74930000000,0
25.69680000000,89.74880000000,0
25.69550000000,89.74830000000,0
25.69410000000,89.74770000000,0
25.69280000000,89.74720000000,0
25.69140000000,89.74660000000,0
25.69000000000,89.74610000000,0
25.68850000000,89.74560000000,0
25.68710000000,89.74500000000,0
25.68560000000,89.74450000000,0
25.68420000000,89.74390000000,0
25.68270000000,89.74340000000,0
25.68130000000,89.74290000000,0
25.67980000000,89.74240000000,0
25.67830000000,89.74190000000,0
25.67680000000,89.74140000000,0
25.67520000000,89.74090000000,0
25.67360000000,89.74030000000,0
25.67200000000,89.73970000000,0
25.67040000000,89.73920000000,0
25.66880000000,89.73860000000,0
25.66720000000,89.73810000000,0
25.66550000000,89.73750000000,0
25.66380000000,89.73690000000,0
25.66200000000,89.73630000000,0
25.66010000000,89.73570000000,0
25.65820000000,89.73510000000,0
25.65620000000,89.73450000000,0
25.65420000000,89.73390000000,0
25.65200000000,89.73340000000,0
25.64980000000,89.73280000000,0.342860536
25.64750000000,89.73230000000,1.062361411
25.64510000000,89.73180000000,2.120545838
25.64280000000,89.73130000000,2.794686523
25.64050000000,89.73090000000,3.395533695
25.63840000000,89.73060000000,3.474198104
25.63640000000,89.73040000000,3.382917751
25.63450000000,89.73010000000,3.405162408
25.63280000000,89.73000000000,3.075966766
25.63120000000,89.72980000000,3.481924989
25.62970000000,89.72960000000,2.090828317
25.62820000000,89.72950000000,1.430679183
25.62680000000,89.72940000000,0
25.62530000000,89.72920000000,0
25.62380000000,89.72910000000,0
25.62210000000,89.72900000000,0
25.62010000000,89.72880000000,0
25.61790000000,89.72860000000,0
25.61550000000,89.72850000000,0
25.61290000000,89.72830000000,0
25.61030000000,89.72810000000,0
25.60770000000,89.72800000000,2.28E-06
25.60520000000,89.72780000000,7.46E-06
25.60290000000,89.72760000000,1.26E-05
25.60070000000,89.72750000000,1.61E-05
25.59880000000,89.72730000000,1.76E-05
25.59690000000,89.72710000000,1.77E-05
25.59520000000,89.72690000000,1.72E-05
25.59360000000,89.72670000000,1.65E-05
25.59210000000,89.72650000000,1.58E-05
25.59060000000,89.72630000000,1.50E-05
25.58910000000,89.72610000000,1.43E-05
25.58760000000,89.72580000000,1.37E-05
25.58610000000,89.72560000000,1.31E-05
25.58460000000,89.72540000000,1.26E-05
25.58300000000,89.72510000000,1.22E-05
25.58140000000,89.72490000000,1.17E-05
25.57980000000,89.72470000000,1.13E-05
25.57820000000,89.72440000000,1.08E-05
25.57660000000,89.72420000000,1.04E-05
25.57500000000,89.72390000000,1.00E-05
25.57330000000,89.72370000000,9.65E-06
25.57160000000,89.72340000000,9.33E-06
25.56960000000,89.72320000000,9.04E-06
25.56760000000,89.72290000000,8.80E-06
25.56540000000,89.72250000000,8.58E-06
25.56310000000,89.72220000000,8.39E-06
25.56080000000,89.72180000000,8.21E-06
25.55840000000,89.72150000000,8.01E-06
25.55620000000,89.72110000000,7.78E-06
25.55400000000,89.72080000000,7.50E-06
25.55190000000,89.72040000000,7.13E-06
25.54980000000,89.72010000000,6.61E-06
25.54780000000,89.71980000000,5.95E-06
25.54590000000,89.71940000000,5.33E-06
25.54410000000,89.71910000000,4.80E-06
25.54230000000,89.71880000000,4.34E-06
25.54060000000,89.71850000000,3.91E-06
25.53880000000,89.71820000000,3.49E-06
25.53710000000,89.71790000000,3.07E-06
25.53530000000,89.71750000000,2.69E-06
25.53360000000,89.71710000000,2.35E-06
25.53190000000,89.71680000000,2.07E-06
25.53020000000,89.71640000000,1.83E-06
25.52840000000,89.71600000000,1.63E-06
25.52670000000,89.71570000000,1.48E-06
25.52500000000,89.71530000000,1.28E-06
25.52330000000,89.71490000000,1.16E-06
25.52150000000,89.71450000000,1.24E-06
25.51950000000,89.71410000000,8.25E-07
25.51740000000,89.71370000000,3.67E-07
25.51520000000,89.71320000000,1.64E-07
25.51280000000,89.71270000000,0.549309662
25.51030000000,89.71220000000,1.257149814
25.50780000000,89.71160000000,2.399018313
25.50520000000,89.71100000000,2.636683747
25.50280000000,89.71040000000,2.622731724
25.50040000000,89.70980000000,2.494276106
25.49810000000,89.70920000000,2.995068804
25.49600000000,89.70860000000,1.657984871
25.49390000000,89.70810000000,0.87876038
25.49190000000,89.70760000000,1.22E-07
25.49000000000,89.70710000000,1.80E-05
25.48810000000,89.70670000000,2.68E-05
25.48630000000,89.70620000000,0.00012741
25.48440000000,89.70580000000,0.000363513
25.48260000000,89.70530000000,0.000643552
25.48080000000,89.70490000000,0.000468726
25.47900000000,89.70440000000,0.001881219
25.47730000000,89.70390000000,0.000682487
25.47550000000,89.70350000000,0.002710682
25.47370000000,89.70300000000,0.005644464
25.47190000000,89.70260000000,0.005638937
25.47010000000,89.70210000000,0.020030941
25.46830000000,89.70160000000,0.044015907
25.46630000000,89.70120000000,0.059221213
25.46430000000,89.70070000000,0.061965228
25.46220000000,89.70020000000,0.06880514
25.46010000000,89.69960000000,0.078563374
25.45780000000,89.69910000000,0.079474078
25.45550000000,89.69860000000,0.115954811
25.45310000000,89.69800000000,0.116169765
25.45070000000,89.69740000000,0.097555617
25.44810000000,89.69680000000,0.087192971
25.44560000000,89.69620000000,0.079542889
25.44310000000,89.69560000000,0.06750194
25.44060000000,89.69490000000,0.04379442
25.43810000000,89.69440000000,0.028656634
25.42050000000,89.69030000000,7.36E-27
25.41770000000,89.68970000000,3.22E-26
25.41500000000,89.68900000000,3.17E-26
25.39710000000,89.68460000000,0.000613776
25.39410000000,89.68380000000,0.000397152
25.39110000000,89.68300000000,0.000275758
25.38810000000,89.68230000000,0.000186754
25.38510000000,89.68150000000,9.98E-05
25.38210000000,89.68080000000,0.020034963
25.37910000000,89.68000000000,0.043562936
25.37600000000,89.67930000000,0.056980176
25.37290000000,89.67860000000,0.056459232
25.36990000000,89.67790000000,0.065811959
25.36690000000,89.67730000000,0.072496886
25.36400000000,89.67660000000,0.083310226
25.36120000000,89.67610000000,0.096538651
25.35850000000,89.67550000000,0.105690586
25.35580000000,89.67500000000,0.126729477
25.35310000000,89.67450000000,0.12244908
25.35040000000,89.67400000000,0.103645237
25.34760000000,89.67360000000,0.133048097
25.34480000000,89.67310000000,0.105603542
25.34190000000,89.67260000000,0.049459095
25.33890000000,89.67210000000,0.364830275
25.33580000000,89.67150000000,1.082934563
25.33260000000,89.67100000000,1.996400732
25.32940000000,89.67040000000,2.697557229
25.32620000000,89.66970000000,3.218151936
25.32300000000,89.66900000000,3.421754855
25.31980000000,89.66840000000,3.330961352
25.31680000000,89.66770000000,3.73924547
25.31380000000,89.66700000000,3.928534825
25.31090000000,89.66650000000,4.052159277
25.30820000000,89.66590000000,3.805685204
25.30550000000,89.66530000000,3.717085683
25.30300000000,89.66480000000,3.52933847
25.30040000000,89.66430000000,3.145127136
25.29790000000,89.66390000000,2.831049867
25.29540000000,89.66340000000,2.5706329
25.29290000000,89.66300000000,2.388617978
25.29040000000,89.66260000000,2.299946511
25.28780000000,89.66220000000,2.40243189
25.28520000000,89.66170000000,2.584429447
25.28250000000,89.66130000000,2.682511476
25.27980000000,89.66090000000,2.627265055
25.27720000000,89.66050000000,2.408658202
25.27460000000,89.66000000000,2.118600986
25.27190000000,89.65960000000,1.875343634
25.26930000000,89.65920000000,2.316057944
25.26650000000,89.65880000000,2.346223907
25.26370000000,89.65840000000,1.997949433
25.26080000000,89.65810000000,1.508276004
25.25790000000,89.65770000000,1.019400901
25.25500000000,89.65740000000,0.753960724
25.25210000000,89.65720000000,0.038731947
25.24920000000,89.65710000000,0.059341529
25.24640000000,89.65690000000,0.097470864
25.24360000000,89.65680000000,0.112070693
25.24080000000,89.65670000000,0.085811085
25.23780000000,89.65660000000,0.085364249
25.23460000000,89.65640000000,0.097494393
25.23130000000,89.65630000000,0.085188703
25.22800000000,89.65610000000,0.095662761
25.22470000000,89.65600000000,0.070012971
25.22140000000,89.65580000000,0.033041838
25.21160000000,89.65530000000,9.87E-26
25.20840000000,89.65510000000,5.01E-25
25.20520000000,89.65490000000,5.26E-25
25.20200000000,89.65480000000,2.18E-25
25.19880000000,89.65470000000,2.79E-25
25.19550000000,89.65450000000,3.69E-25
25.19220000000,89.65440000000,5.15E-25
25.18880000000,89.65430000000,3.52E-25
25.18530000000,89.65420000000,8.91E-26
25.18180000000,89.65410000000,6.75E-26
25.17830000000,89.65400000000,9.77E-27
25.17470000000,89.65390000000,4.72E-26
25.17100000000,89.65380000000,3.35E-26
25.16740000000,89.65370000000,2.66E-25
25.16380000000,89.65360000000,2.61E-25
25.16020000000,89.65350000000,6.43E-26
25.14030000000,89.65280000000,0.021323713
25.13740000000,89.65270000000,0.03588896
25.13450000000,89.65260000000,0.047736286
25.13150000000,89.65250000000,0.055744359
25.12850000000,89.65240000000,0.062958124
25.12550000000,89.65230000000,0.078778229
25.12240000000,89.65220000000,0.087823332
25.11940000000,89.65210000000,0.076454756
25.11630000000,89.65190000000,0.078591907
25.11320000000,89.65170000000,0.089714847
25.11010000000,89.65150000000,0.101176396
25.10690000000,89.65120000000,0.104655616
25.10370000000,89.65090000000,0.111498145
25.10040000000,89.65060000000,0.121473889
25.09720000000,89.65020000000,0.129643823
25.09400000000,89.64980000000,0.139253495
25.09070000000,89.64940000000,0.146115739
25.08760000000,89.64900000000,0.147271888
25.08440000000,89.64850000000,0.144780163
25.08120000000,89.64810000000,0.132524819
25.07810000000,89.64760000000,0.105247398
25.07490000000,89.64700000000,0.074204382
25.07170000000,89.64650000000,0.055255206
25.06850000000,89.64600000000,0.054715702
25.06520000000,89.64540000000,0.05398022
25.06200000000,89.64490000000,0.076378349
25.05880000000,89.64440000000,0.171950817
25.05560000000,89.64390000000,0.229040258
25.05230000000,89.64350000000,0.283143032
25.04910000000,89.64310000000,0.625431343
25.04600000000,89.64280000000,1.116364282
25.04280000000,89.64240000000,1.377346909
25.03960000000,89.64210000000,1.153452293
25.03630000000,89.64180000000,0.708997383
25.03290000000,89.64150000000,0.391207435
25.02940000000,89.64130000000,0.201749898
25.02580000000,89.64100000000,0.063506455
25.02210000000,89.64070000000,0.073212209
25.01830000000,89.64040000000,0.089734715
25.01450000000,89.64010000000,0.098386456
25.01060000000,89.63980000000,0.099629252
25.00670000000,89.63950000000,0.097114693
25.00280000000,89.63910000000,0.094220881
24.99910000000,89.63870000000,0.091223058
24.99540000000,89.63830000000,0.087540654
24.99180000000,89.63790000000,0.083444848
24.98820000000,89.63750000000,0.079541418
24.98450000000,89.63700000000,0.076154574
24.98080000000,89.63650000000,0.073410611
24.97710000000,89.63600000000,0.071516438
24.97330000000,89.63550000000,0.070806895
24.96960000000,89.63500000000,0.071575777
24.96590000000,89.63450000000,0.073571616
24.96230000000,89.63410000000,0.074809314
24.95880000000,89.63370000000,0.073873645
24.95530000000,89.63330000000,0.071485295
24.95170000000,89.63300000000,0.068704601
24.94790000000,89.63280000000,0.066262995
24.94410000000,89.63260000000,0.064501297
24.94010000000,89.63250000000,0.063427397
24.93590000000,89.63250000000,0.062805885
24.93160000000,89.63250000000,0.062624679
24.92710000000,89.63270000000,0.064237935
24.92240000000,89.63290000000,0.071620197
24.91760000000,89.63310000000,0.088676487
24.91270000000,89.63340000000,0.084929016
24.90780000000,89.63370000000,0.089794465
24.90270000000,89.63400000000,0.053179351
24.89220000000,89.63490000000,9.49E-26
24.88680000000,89.63550000000,3.85E-26
24.88130000000,89.63620000000,4.40E-27
24.87020000000,89.63810000000,0.027713172
24.86460000000,89.63930000000,0.053059231
24.85920000000,89.64070000000,0.042301274
24.85390000000,89.64210000000,0.038646284
24.84870000000,89.64360000000,0.043531851
24.84380000000,89.64520000000,0.057466476
24.83910000000,89.64670000000,0.089830463
24.83450000000,89.64830000000,0.107927479
24.83020000000,89.64980000000,0.109606238
24.82590000000,89.65150000000,0.119708296
24.82160000000,89.65310000000,0.096507789
24.81730000000,89.65480000000,0.072221343
24.81310000000,89.65640000000,0.082050691
24.80880000000,89.65800000000,0.092295912
24.80450000000,89.65960000000,0.097888314
24.80000000000,89.66110000000,0.099069977
24.79550000000,89.66260000000,0.101466461
24.79100000000,89.66410000000,0.059750815
24.78640000000,89.66550000000,0.015994562
24.78190000000,89.66680000000,0.047455789
24.77750000000,89.66820000000,0.067230871
24.77300000000,89.66960000000,0.060832873
24.76850000000,89.67100000000,0.082642346
24.76390000000,89.67240000000,0.093762942
24.75920000000,89.67390000000,0.079725707
24.75430000000,89.67560000000,0.076186548
24.74940000000,89.67730000000,0.083708554
24.74440000000,89.67910000000,0.089664446
24.73940000000,89.68100000000,0.09234818
24.73450000000,89.68310000000,0.092243018
24.72950000000,89.68520000000,0.090303563
24.72460000000,89.68750000000,0.087396858
24.71980000000,89.68990000000,0.084088653
24.71510000000,89.69220000000,0.080685548
24.71040000000,89.69460000000,0.077362692
24.70590000000,89.69690000000,0.074249247
24.70130000000,89.69910000000,0.071463642
24.69680000000,89.70130000000,0.06907961
24.69220000000,89.70330000000,0.067076987
24.68760000000,89.70530000000,0.065336694
24.68290000000,89.70730000000,0.063668471
24.67810000000,89.70910000000,0.061845571
24.67330000000,89.71090000000,0.059535589
24.66830000000,89.71260000000,0.056765158
24.66320000000,89.71430000000,0.053774191
24.65790000000,89.71600000000,0.07916689
24.65260000000,89.71780000000,0.085197527
24.64710000000,89.71960000000,0.068368637
24.64150000000,89.72150000000,0.060596548
24.63600000000,89.72350000000,0.055940458
24.63050000000,89.72540000000,0.052568327
24.62520000000,89.72710000000,0.050204005
24.62010000000,89.72880000000,0.049086911
24.61520000000,89.73040000000,0.048666858
24.61040000000,89.73180000000,0.048097176
24.60560000000,89.73320000000,0.0461939
24.60070000000,89.73440000000,0.043828205
24.59550000000,89.73570000000,0.042069745
24.59000000000,89.73690000000,0.036956809
24.58390000000,89.73810000000,0.032978409
24.57700000000,89.73950000000,0.041671939
24.56950000000,89.74100000000,0.051588008
24.56120000000,89.74250000000,0.05205199
24.55220000000,89.74420000000,0.047489871
24.54290000000,89.74610000000,0.047021494
24.53350000000,89.74800000000,0.04830607
24.52450000000,89.74990000000,0.048901633
24.51610000000,89.75160000000,0.054867158
24.50860000000,89.75310000000,0.062930996
24.50200000000,89.75430000000,0.072352481
24.49630000000,89.75530000000,0.088275933
24.49110000000,89.75600000000,0.091413906
24.48620000000,89.75650000000,0.08596223
24.48120000000,89.75700000000,0.088263493
24.47620000000,89.75750000000,0.079400598
24.47090000000,89.75800000000,0.069997904
24.46540000000,89.75860000000,0.061237298
24.45960000000,89.75920000000,0.055328754
24.45370000000,89.75980000000,0.05372614
24.44770000000,89.76050000000,0.053777009
24.44150000000,89.76110000000,0.05403057
24.43530000000,89.76170000000,0.056444724
24.42910000000,89.76220000000,0.067612606
24.42290000000,89.76260000000,0.083674851
24.41660000000,89.76300000000,0.098306638
24.41010000000,89.76330000000,0.098309778
24.40340000000,89.76360000000,0.101050799
24.39630000000,89.76380000000,0.103026852
24.38880000000,89.76390000000,0.085458034
24.38100000000,89.76390000000,0.0482213
24.36440000000,89.76370000000,9.72E-26
24.35580000000,89.76350000000,1.27E-25
24.34740000000,89.76320000000,8.46E-26
24.33910000000,89.76270000000,2.34E-25
24.33120000000,89.76210000000,5.05E-25
24.32360000000,89.76140000000,2.55E-25
24.30250000000,89.75890000000,0.00786658
24.29570000000,89.75800000000,0.026847182
24.28880000000,89.75710000000,0.039736545
24.28190000000,89.75610000000,0.046460349
24.27500000000,89.75510000000,0.055355147
24.26820000000,89.75400000000,0.056693457
24.26130000000,89.75300000000,0.059482548
24.25460000000,89.75180000000,0.059582195
24.24790000000,89.75070000000,0.057992451
24.24130000000,89.74960000000,0.054265202
24.23470000000,89.74840000000,0.047752951
24.22810000000,89.74720000000,0.038880968
24.22150000000,89.74610000000,0.029065416
24.21500000000,89.74520000000,0.015666789
24.20860000000,89.74430000000,0.004183139
24.20230000000,89.74360000000,1.91E-23
24.19630000000,89.74300000000,3.37E-23
24.19040000000,89.74240000000,1.58E-23
24.18470000000,89.74170000000,5.90E-24
24.17900000000,89.74100000000,5.33E-24
24.17320000000,89.74010000000,7.48E-24
24.16720000000,89.73910000000,2.97E-24
24.16090000000,89.73790000000,4.02E-25
24.15440000000,89.73670000000,1.41E-24
24.14780000000,89.73550000000,7.40E-25
24.14110000000,89.73420000000,9.12E-25
24.13450000000,89.73290000000,2.28E-24
24.12770000000,89.73160000000,4.93E-24
24.12100000000,89.73020000000,4.03E-24
24.11400000000,89.72870000000,5.26E-24
24.10690000000,89.72720000000,1.65E-24
24.09930000000,89.72560000000,9.11E-26
24.09120000000,89.72400000000,0.013637698
24.08230000000,89.72240000000,0.028824
24.07260000000,89.72080000000,0.03888612
24.06250000000,89.71920000000,0.043248737
24.05220000000,89.71770000000,0.045068622
24.04210000000,89.71610000000,0.046763411
24.03260000000,89.71460000000,0.047410149
24.02380000000,89.71320000000,0.046271717
24.01600000000,89.71200000000,0.045768063
24.00910000000,89.71090000000,0.0431363
24.00290000000,89.71000000000,0.042563451
23.99750000000,89.70940000000,0.034589446
23.99260000000,89.70880000000,0.028997603
23.98800000000,89.70850000000,0.016723854
23.98360000000,89.70820000000,5.92E-25
23.97930000000,89.70810000000,1.03E-24
23.97500000000,89.70800000000,7.40E-25
23.97060000000,89.70790000000,5.05E-25
23.96610000000,89.70780000000,1.44E-24
23.96140000000,89.70760000000,7.08E-25
23.95640000000,89.70740000000,1.32E-24
23.95140000000,89.70720000000,3.54E-25
23.94630000000,89.70690000000,2.41E-25
23.94130000000,89.70660000000,6.00E-25
23.93620000000,89.70640000000,2.38E-25
23.93120000000,89.70620000000,2.31E-25
23.92620000000,89.70600000000,4.40E-25
23.92120000000,89.70590000000,2.72E-25
23.91640000000,89.70590000000,1.16E-25
23.91170000000,89.70590000000,8.70E-26
23.90720000000,89.70600000000,4.91E-25
23.90280000000,89.70620000000,5.00E-25
23.89840000000,89.70640000000,4.61E-25
23.89390000000,89.70660000000,8.75E-25
23.88920000000,89.70700000000,1.50E-24
23.88420000000,89.70750000000,1.11E-24
23.87910000000,89.70810000000,4.21E-25
23.87390000000,89.70870000000,8.94E-25
23.86850000000,89.70950000000,2.66E-25
23.86310000000,89.71030000000,2.20E-25
23.85760000000,89.71100000000,9.75E-26
23.85190000000,89.71180000000,4.95E-25
23.84620000000,89.71260000000,5.61E-25
23.84040000000,89.71320000000,3.55E-25
23.83450000000,89.71360000000,5.09E-25
23.82850000000,89.71370000000,0.005141819
25.80890000000,89.80160000000,0
25.80730000000,89.80090000000,0
25.80560000000,89.80020000000,0
25.80400000000,89.79950000000,0
25.80250000000,89.79880000000,0
25.80090000000,89.79820000000,0
25.79940000000,89.79750000000,0
25.79790000000,89.79690000000,1.20E-08
25.79640000000,89.79620000000,1.90E-08
25.79510000000,89.79570000000,2.11E-08
25.79380000000,89.79510000000,1.91E-08
25.79250000000,89.79460000000,2.24E-08
25.79140000000,89.79410000000,8.22E-09
25.79020000000,89.79370000000,5.40E-08
25.78900000000,89.79320000000,5.21E-08
25.78780000000,89.79270000000,9.23E-09
25.78660000000,89.79220000000,2.15E-10
25.78530000000,89.79180000000,1.19E-09
25.78400000000,89.79130000000,3.44E-08
25.78260000000,89.79080000000,5.23E-09
25.78130000000,89.79020000000,9.33E-10
25.77990000000,89.78970000000,1.84E-08
25.77850000000,89.78910000000,3.41E-10
25.77700000000,89.78860000000,1.34E-09
25.77560000000,89.78790000000,1.95E-08
25.77410000000,89.78730000000,3.62E-08
25.77260000000,89.78670000000,6.70E-08
25.77110000000,89.78600000000,6.92E-08
25.76960000000,89.78540000000,1.78E-10
25.76820000000,89.78480000000,0
25.76670000000,89.78410000000,0
25.76510000000,89.78340000000,0
25.76360000000,89.78270000000,0
25.76190000000,89.78200000000,0
25.76030000000,89.78120000000,0
25.75860000000,89.78040000000,0
25.75700000000,89.77970000000,0
25.75540000000,89.77890000000,0
25.75370000000,89.77820000000,6.39E-09
25.75210000000,89.77740000000,6.90E-10
25.75040000000,89.77660000000,7.80E-09
25.74860000000,89.77580000000,6.40E-09
25.74680000000,89.77490000000,1.65E-08
25.74500000000,89.77410000000,9.25E-08
25.74330000000,89.77330000000,1.32E-08
25.74150000000,89.77240000000,0
25.73990000000,89.77160000000,0
25.73820000000,89.77090000000,0
25.73650000000,89.77010000000,3.76E-08
25.73480000000,89.76930000000,0
25.73310000000,89.76850000000,1.31E-07
25.73130000000,89.76780000000,4.57E-08
25.72950000000,89.76690000000,1.07E-08
25.72760000000,89.76610000000,8.06E-09
25.72550000000,89.76520000000,1.40E-08
25.72330000000,89.76420000000,1.37E-08
